P177,SSR1331_177,17.7890443513164,44.272041952992,3627.12
P178,SSR1331_178,17.7944500431617,44.2669838536336,3581.4
P179,SSR1331_179,17.8010160600523,44.2628684373491,3535.68
P180,SSR1331_180,17.8053803096054,44.2570451168439,3497.58
P181,SSR1331_181,17.8121658154188,44.2531858888286,3451.86
P182,SSR1331_182,17.8157561549005,44.2470667727606,3406.14
P183,SSR1331_183,17.8224023661803,44.2430144699811,3360.42
P184,SSR1331_184,17.8267353582749,44.2374372521195,3314.7
P185,SSR1331_185,17.8323785299711,44.2328294289191,3268.98
P186,SSR1331_186,17.838430784128,44.2286193963272,3223.26
P187,SSR1331_187,17.8424340622376,44.2227885303422,3177.54
P188,SSR1331_188,17.847979749468,44.2182001581753,3124.2
P189,SSR1331_189,17.8530172330587,44.2131359661402,3070.86
P190,SSR1331_190,17.8601882666754,44.2097664181543,3017.52
P191,SSR1331_191,17.863720461941,44.2035695912217,2964.18
P192,SSR1331_192,17.8698127671034,44.1993917820554,2918.46
P193,SSR1331_193,17.8741636461666,44.1938967052155,2872.74
P194,SSR1331_194,17.8806390125056,44.1900100501993,2827.02
P195,SSR1331_195,17.8845539982159,44.1840828830775,2781.3
P196,SSR1331_196,17.8924794779034,44.1813959304598,2735.58
P197,SSR1331_197,17.8952407920426,44.1746796244179,2682.24
P198,SSR1331_198,17.9013814605497,44.1704457659764,2621.28
P199,SSR1331_199,17.906122909889,44.1651366516096,2567.94
P200,SSR1331_200,17.9106649839451,44.1596680635364,2514.6
P201,SSR1331_201,17.9179186724099,44.156295727008,2461.26
P202,SSR1331_202,17.9211948080681,44.1499361018319,2423.16
P203,SSR1331_203,17.9273940010832,44.1456528418633,2377.44
P204,SSR1331_204,17.9318667168357,44.1402114879936,0
P205,SSR1331_205,17.9387679242093,44.1366710289057,2293.62
P206,SSR1331_206,17.9424805293725,44.1306265421595,2247.9
P207,SSR1331_207,17.9495409042573,44.127215612719,2209.8
P208,SSR1331_208,17.9526159814186,44.1208476193332,2171.7
P209,SSR1331_209,17.9579669091227,44.1160825471995,2133.6
P210,SSR1331_210,17.9625900112078,44.1109268173595,2087.88
P211,SSR1331_211,17.9686082902899,44.106888011487,2057.4
P212,SSR1331_212,17.9730149220484,44.1016487991476,2019.3
P213,SSR1331_213,17.9770869887614,44.0960308353023,1981.2
P214,SSR1331_214,17.9829147642755,44.0920331176912,1950.72
P215,SSR1331_215,17.9867084608014,44.0862705622009,1920.24
P216,SSR1331_216,17.9928554952314,44.0827321929172,1889.76
P217,SSR1331_217,17.995941977925,44.0765654851504,1882.14
P218,SSR1331_218,18.0013295743985,44.0725968314709,1882.14
P219,SSR1331_219,18.0047554049014,44.0670835299777,1874.52
P220,SSR1331_220,18.0098865195754,44.0631957218066,1874.52
P221,SSR1331_221,18.0136560514425,44.0583544546539,1874.52
P222,SSR1331_222,18.017991207794,44.0544903843162,1874.52
P223,SSR1331_223,18.0193465384563,44.0488699813235,1882.14
P224,SSR1331_224,18.0206214251195,44.0440593689409,1882.14
P225,SSR1331_225,18.0211678431587,44.0388799633919,1882.14
P226,SSR1331_226,18.0213659407825,44.0335480602429,1874.52
P227,SSR1331_227,18.0217383566399,44.0284273494763,1874.52
P228,SSR1331_228,18.0217244914703,44.0230014429577,1874.52
P229,SSR1331_229,18.0221542307617,44.0180432384954,1874.52
P230,SSR1331_230,18.0220168155919,44.0125947480059,1874.52
P231,SSR1331_231,18.0229413779945,44.0081256610825,1874.52
P232,SSR1331_232,18.0225331353131,44.0022826144257,1874.52
P233,SSR1331_233,18.0229114121267,43.9973845543265,1874.52
P234,SSR1331_234,18.0228407884991,43.9918476913444,1874.52
P235,SSR1331_235,18.0234722927513,43.9873270576381,1874.52
P236,SSR1331_236,18.0232005425793,43.9815448081507,1874.52
P237,SSR1331_237,18.0237658905964,43.9765958759757,1874.52
P238,SSR1331_238,18.0245387037438,43.9721809519279,1874.52
P239,SSR1331_239,18.0242098789516,43.965713045016,1874.52
P240,SSR1331_240,18.027360942981,43.9619717528881,1882.14
P241,SSR1331_241,18.0290713168393,43.9558733017293,1882.14
P242,SSR1331_242,18.0334493610433,43.9525419375564,1882.14
P243,SSR1331_243,18.0357975974991,43.9467246147562,1874.52
P244,SSR1331_244,18.0398753899252,43.9429909777118,1874.52
P245,SSR1331_245,18.0430818530988,43.9380158499356,1874.52
P246,SSR1331_246,18.0482804264007,43.9354035298348,1874.52
P247,SSR1331_247,18.0520427363485,43.9308242358557,1882.14
P248,SSR1331_248,18.0575127918589,43.9285558377037,1882.14
P249,SSR1331_249,18.0623245521128,43.9257058007733,1882.14
P250,SSR1331_250,18.0682962962467,43.9243497969335,1866.9
P251,SSR1331_251,18.0731418535099,43.9216776750172,1851.66
P252,SSR1331_252,18.0777149210361,43.9187848284111,1828.8
P253,SSR1331_253,18.0837412383659,43.9176354168039,1805.94
P254,SSR1331_254,18.0886275595144,43.9150156033925,1783.08
P255,SSR1331_255,18.0952264224413,43.9147267424962,1767.84
P256,SSR1331_256,18.0988344855855,43.9104685685831,1744.98
P257,SSR1331_257,18.1046981054225,43.9092421511225,1722.12
P258,SSR1331_258,18.1094654054118,43.9067365739523,1691.64
P259,SSR1331_259,18.115642623652,43.9059084474747,1668.78
P260,SSR1331_260,18.1201270185007,43.9030432928628,1638.3
P261,SSR1331_261,18.1260437037094,43.9022743941227,1607.82
P262,SSR1331_262,18.1303426180583,43.8993075625886,1584.96
P263,SSR1331_263,18.1358133005104,43.8978368655587,1554.48
P264,SSR1331_264,18.140836784799,43.8959269098557,1524
P265,SSR1331_265,18.1455698940163,43.8936471411562,1501.14
P266,SSR1331_266,18.1508077793015,43.8922739281953,1470.66
P267,SSR1331_267,18.1553548809374,43.889890325007,1447.8
P268,SSR1331_268,18.1611685193379,43.8893745416623,1417.32
P269,SSR1331_269,18.1652925452068,43.8865906584135,1394.46
P270,SSR1331_270,18.1703970722674,43.8850457635535,1363.98
P271,SSR1331_271,18.1751568738849,43.8829341080316,1341.12
P272,SSR1331_272,18.1803155640794,43.881587030574,1318.26
P273,SSR1331_273,18.1847938989628,43.8793832749384,1287.78
P274,SSR1331_274,18.1898598999218,43.8780487382644,1257.3
P275,SSR1331_275,18.1945184662417,43.8762023497441,1226.82
P276,SSR1331_276,18.1991561149322,43.8744599525713,1203.96
P277,SSR1331_277,18.2038093939998,43.8729965137119,1181.1
P278,SSR1331_278,18.2079573967669,43.8709028117177,1158.24
P279,SSR1331_279,18.2126001144327,43.8695556562331,1127.76
P280,SSR1331_280,18.2167819990055,43.8677641321104,1104.9
P281,SSR1331_281,18.2212346078383,43.8665671041615,1082.04
P282,SSR1331_282,18.2249678485813,43.864348705219,1059.18
P283,SSR1331_283,18.2296454964662,43.863429675172,1043.94
P284,SSR1331_284,18.2332104411508,43.8612627892678,1021.08
P285,SSR1331_285,18.237615580482,43.8601345860361,998.22
P286,SSR1331_286,18.2412682743904,43.8582058654505,975.36
P287,SSR1331_287,18.2454615603027,43.8569441769547,960.12
P288,SSR1331_288,18.2494253345156,43.8553992628651,937.26
P289,SSR1331_289,18.2535628998984,43.8541954783171,914.4
P290,SSR1331_290,18.2574293405877,43.8524031338353,899.16
P291,SSR1331_291,18.2614675835416,43.8509491423835,883.92
P292,SSR1331_292,18.2656647225631,43.8496883633365,861.06
P293,SSR1331_293,18.2696213305573,43.8478793067644,838.2
P294,SSR1331_294,18.2744616161391,43.8473935055915,815.34
P295,SSR1331_295,18.2775264506014,43.844633956671,792.48
P296,SSR1331_296,18.2820421557499,43.8436297417495,777.24
P297,SSR1331_297,18.2858384849441,43.8417549078277,746.76
P298,SSR1331_298,18.2900745956214,43.8405369606601,723.9
P299,SSR1331_299,18.2939747636771,43.8387879055824,701.04
P300,SSR1331_300,18.2978866195203,43.83717922707,685.8
P301,SSR1331_301,18.302076320382,43.8357775842442,662.94
P302,SSR1331_302,18.3065833078476,43.8348767946135,640.08
P303,SSR1331_303,18.3103700815877,43.8329941327565,617.22
P304,SSR1331_304,18.3142509339429,43.8313480975265,594.36
P305,SSR1331_305,18.3184105012424,43.8301560879227,571.5
P306,SSR1331_306,18.3219399012023,43.8283443649445,556.26
P307,SSR1331_307,18.3261178355733,43.8274198434986,556.26
P308,SSR1331_308,18.3289155671673,43.8258670002385,556.26
P309,SSR1331_309,18.3311390948152,43.8251278864659,556.26
P310,SSR1331_310,18.3324882406541,43.8243552330245,563.88
P311,SSR1331_311,18.3337550252818,43.8242287105477,563.88
P312,SSR1331_312,18.3345678387095,43.8235713495259,563.88
P313,SSR1331_313,18.3354362675278,43.8234735697841,563.88
P314,SSR1331_314,18.3360347780909,43.8231839813947,563.88
P315,SSR1331_315,18.3363276496525,43.8230317347864,563.88
P316,SSR1331_316,18.3369404331536,43.8231289181628,563.88
P317,SSR1331_317,18.3367609840772,43.8229199077908,563.88
P318,SSR1331_318,18.3376491704177,43.8239483338747,563.88
P319,SSR1331_319,18.3367749031672,43.8231828058921,563.88
P320,SSR1331_320,18.3369194081875,43.823719210687,563.88
P321,SSR1331_321,18.336612085979,43.823609042839,563.88
P322,SSR1331_322,18.3371072406667,43.8244247345777,563.88
P323,SSR1331_323,18.3365527091987,43.8240312373437,563.88
P324,SSR1331_324,18.3368965307998,43.8247926508956,563.88
P325,SSR1331_325,18.3364056317993,43.8244736476325,563.88
P326,SSR1331_326,18.3368150795336,43.8251859367312,563.88
P327,SSR1331_327,18.3360902968952,43.824722024395,563.88
P328,SSR1331_328,18.3362912605525,43.8251959318617,563.88
P329,SSR1331_329,18.3360475886016,43.8251607777666,563.88
P330,SSR1331_330,18.3358275574446,43.825030650729,563.88
P331,SSR1331_331,18.3360502671504,43.8252855266462,563.88
P332,SSR1331_332,18.3359978130806,43.8252255795301,563.88
P333,SSR1331_333,18.3368938593215,43.8262426898826,563.88
P334,SSR1331_334,18.3360502671504,43.8252855266462,563.88
P335,SSR1331_335,18.3367350660662,43.8260635080005,563.88
