STATE_NAME,CELLE_L
6.8636260742398,53.474457591223
6.9494333817399,53.398901778176
6.9936039951447,53.336401997072
7.0250048251236,53.316681652477
7.1916708181677,53.300027443134
7.2177781141827,53.214750414905
7.2094501040888,53.000019191381
7.0750029111534,52.808351730261
7.0639038639387,52.718070542456
7.0639038639387,52.718070542456
STATE_NAME,HOLST_L
8.6666544135844,54.700028673129
8.7499885309023,54.633357785915
10.049433039767,54.654482894563
10.50000276532,54.658364650997
10.666648003097,54.65558852985
10.883339271682,54.595028235225
10.983325328426,54.566698739548
11.0347136391,54.546423109636
11.638316833072,54.295583406608
11.892762630155,54.25002218317
